frame,track_id,class_id,class_name,is_vehicle,conf,x1,y1,x2,y2,cx,cy,w,h
828,20,0,Auto-Rickshaw,True,0.358,691.2,485.8,802.3,599.3,746.7,542.6,111.1,113.5
828,14,3,Car,True,0.284,888.0,382.7,1185.7,673.7,1036.9,528.2,297.7,291.0
829,14,3,Car,True,0.398,893.8,395.9,1176.3,672.9,1035.1,534.4,282.5,277.0
830,14,3,Car,True,0.403,891.2,385.8,1179.8,672.2,1035.5,529.0,288.7,286.4
830,20,0,Auto-Rickshaw,True,0.516,693.0,484.4,805.5,599.1,749.2,541.8,112.5,114.7
831,14,3,Car,True,0.594,881.2,363.2,1188.3,673.4,1034.7,518.3,307.1,310.2
831,20,0,Auto-Rickshaw,True,0.259,691.9,483.2,807.1,600.2,749.5,541.7,115.2,117.0
832,14,3,Car,True,0.637,884.4,363.7,1186.7,672.5,1035.5,518.1,302.3,308.8
833,14,3,Car,True,0.724,910.2,415.2,1164.7,670.2,1037.5,542.7,254.5,255.0
834,14,3,Car,True,0.515,894.4,376.2,1184.9,671.4,1039.7,523.8,290.5,295.2
835,14,3,Car,True,0.457,889.7,358.9,1190.2,668.8,1039.9,513.9,300.5,309.8
836,14,3,Car,True,0.479,887.5,349.1,1193.1,669.3,1040.3,509.2,305.6,320.1
837,14,3,Car,True,0.531,887.8,346.1,1191.5,668.7,1039.6,507.4,303.7,322.6
838,14,3,Car,True,0.605,896.6,359.9,1185.6,668.8,1041.1,514.3,288.9,308.9
839,14,3,Car,True,0.597,920.3,409.4,1166.1,667.2,1043.2,538.3,245.8,257.8
840,14,3,Car,True,0.656,904.4,375.2,1180.9,668.2,1042.6,521.7,276.5,293.0
841,14,3,Car,True,0.651,902.6,366.7,1185.1,668.8,1043.9,517.8,282.4,302.1
842,14,3,Car,True,0.629,901.3,354.0,1191.3,668.3,1046.3,511.1,289.9,314.3
843,14,3,Car,True,0.358,899.3,341.6,1198.8,670.0,1049.0,505.8,299.5,328.3
844,14,3,Car,True,0.523,896.8,337.6,1198.1,670.8,1047.5,504.2,301.3,333.2
845,14,3,Car,True,0.612,899.5,340.9,1194.8,669.9,1047.2,505.4,295.3,329.0
846,14,3,Car,True,0.648,926.4,405.8,1168.7,667.6,1047.5,536.7,242.3,261.8
846,20,3,Car,True,0.282,697.5,478.8,810.6,590.8,754.1,534.8,113.1,112.0
847,14,3,Car,True,0.459,921.5,399.6,1171.6,668.4,1046.6,534.0,250.2,268.8
847,22,3,Car,True,0.345,1159.8,312.8,1494.2,565.7,1327.0,439.3,334.4,252.9
848,14,3,Car,True,0.536,910.2,377.5,1181.3,670.1,1045.7,523.8,271.1,292.6
849,14,3,Car,True,0.684,930.2,422.9,1164.8,668.8,1047.5,545.9,234.6,245.9
849,22,2,Bus,True,0.353,1184.3,301.6,1534.8,566.4,1359.5,434.0,350.5,264.7
850,14,3,Car,True,0.701,938.7,441.9,1160.2,667.9,1049.4,554.9,221.5,226.0
850,22,2,Bus,True,0.526,1192.7,294.1,1554.1,566.8,1373.4,430.5,361.4,272.7
851,14,3,Car,True,0.669,939.7,446.9,1160.7,667.0,1050.2,556.9,221.0,220.1
851,22,2,Bus,True,0.476,1197.4,288.0,1571.0,569.8,1384.2,428.9,373.6,281.8
852,14,3,Car,True,0.658,938.4,449.0,1161.9,667.0,1050.2,558.0,223.5,218.0
853,14,3,Car,True,0.662,936.9,448.8,1165.4,667.9,1051.2,558.3,228.5,219.1
854,14,3,Car,True,0.586,937.6,448.9,1168.6,666.8,1053.1,557.8,231.0,217.9
855,14,3,Car,True,0.386,935.2,447.9,1169.9,666.3,1052.6,557.1,234.8,218.5
856,14,3,Car,True,0.39,931.3,444.2,1173.0,666.7,1052.2,555.4,241.7,222.5
856,20,3,Car,True,0.272,691.0,473.2,810.5,591.8,750.7,532.5,119.6,118.6
857,14,3,Car,True,0.46,931.6,445.7,1174.9,667.8,1053.3,556.8,243.3,222.0
857,22,2,Bus,True,0.336,1289.2,265.2,1712.3,583.9,1500.8,424.5,423.1,318.7
859,14,3,Car,True,0.322,932.5,447.7,1174.6,666.3,1053.6,557.0,242.1,218.6
860,14,3,Car,True,0.298,932.0,446.1,1177.2,665.7,1054.6,555.9,245.1,219.6
863,14,3,Car,True,0.259,927.8,440.2,1182.9,668.6,1055.3,554.4,255.1,228.4
864,14,3,Car,True,0.33,930.0,443.4,1182.1,668.1,1056.1,555.7,252.1,224.7
865,20,3,Car,True,0.308,689.0,471.9,818.1,597.8,753.5,534.9,129.1,125.9
876,14,3,Car,True,0.333,948.5,422.2,1220.2,665.7,1084.4,544.0,271.8,243.4
877,14,3,Car,True,0.288,949.9,420.7,1222.5,665.6,1086.2,543.2,272.6,244.8
881,20,0,Auto-Rickshaw,True,0.293,699.7,472.2,833.2,601.3,766.5,536.8,133.5,129.1
882,20,0,Auto-Rickshaw,True,0.27,700.9,471.8,837.1,601.6,769.0,536.7,136.2,129.8
895,20,3,Car,True,0.307,706.5,467.4,857.9,614.5,782.2,541.0,151.4,147.1
896,20,3,Car,True,0.302,706.7,466.6,857.5,615.1,782.1,540.9,150.8,148.4
898,14,3,Car,True,0.563,991.7,450.2,1234.5,662.9,1113.1,556.6,242.8,212.7
898,20,3,Car,True,0.544,708.1,463.2,860.6,614.4,784.3,538.8,152.6,151.2
899,14,3,Car,True,0.528,993.8,450.3,1241.2,663.0,1117.5,556.6,247.4,212.7
899,20,3,Car,True,0.532,710.1,462.6,861.3,613.0,785.7,537.8,151.2,150.4
900,14,3,Car,True,0.545,993.2,449.6,1244.4,662.3,1118.8,555.9,251.2,212.6
901,14,3,Car,True,0.609,992.1,447.7,1245.5,661.2,1118.8,554.5,253.5,213.5
902,14,3,Car,True,0.623,992.2,447.4,1246.4,659.8,1119.3,553.6,254.2,212.4
903,14,3,Car,True,0.264,989.8,446.1,1243.4,657.1,1116.6,551.6,253.6,210.9
904,14,3,Car,True,0.295,989.1,445.1,1241.1,653.9,1115.1,549.5,252.0,208.8
905,14,3,Car,True,0.521,989.5,444.9,1242.0,653.9,1115.7,549.4,252.5,208.9
905,29,3,Car,True,0.515,1252.0,330.5,1641.9,624.3,1446.9,477.4,389.9,293.8
906,14,3,Car,True,0.62,992.1,444.2,1249.1,656.8,1120.6,550.5,257.1,212.6
906,29,3,Car,True,0.667,1266.8,329.4,1661.7,626.7,1464.2,478.0,394.9,297.3
907,14,3,Car,True,0.737,994.6,443.8,1254.6,659.0,1124.6,551.4,260.0,215.2
907,29,3,Car,True,0.789,1282.9,327.2,1699.9,640.6,1491.4,483.9,416.9,313.4
908,14,3,Car,True,0.71,995.0,442.4,1259.6,661.6,1127.3,552.0,264.6,219.2
908,29,3,Car,True,0.724,1299.4,323.3,1734.5,649.7,1517.0,486.5,435.1,326.4
909,14,3,Car,True,0.695,996.6,443.6,1260.0,660.8,1128.3,552.2,263.4,217.2
909,29,3,Car,True,0.687,1317.0,317.3,1764.5,651.6,1540.7,484.5,447.5,334.3
910,14,3,Car,True,0.644,1000.4,444.8,1263.7,660.9,1132.0,552.9,263.3,216.1
910,29,3,Car,True,0.489,1325.4,310.9,1796.3,661.3,1560.9,486.1,470.9,350.4
911,14,3,Car,True,0.57,1003.5,445.6,1267.3,661.6,1135.4,553.6,263.8,216.0
913,14,3,Car,True,0.37,1009.2,445.0,1269.5,656.8,1139.4,550.9,260.3,211.7
914,14,3,Car,True,0.304,1010.7,445.1,1269.2,654.0,1139.9,549.5,258.5,209.0
914,29,3,Car,True,0.364,1367.0,278.2,1916.7,688.5,1641.9,483.3,549.8,410.3
915,29,3,Car,True,0.465,1371.9,269.2,1920.0,695.7,1645.9,482.4,548.1,426.5
917,14,3,Car,True,0.263,1006.8,441.8,1275.7,658.4,1141.2,550.1,268.9,216.6
918,14,3,Car,True,0.35,1006.3,442.1,1276.4,658.3,1141.4,550.2,270.1,216.2
919,14,3,Car,True,0.496,1003.7,442.6,1272.9,657.8,1138.3,550.2,269.1,215.2
920,14,3,Car,True,0.671,1001.5,441.1,1276.7,660.9,1139.1,551.0,275.2,219.8
921,14,3,Car,True,0.735,999.4,440.7,1274.7,660.3,1137.1,550.5,275.3,219.6
922,14,3,Car,True,0.577,1004.4,441.2,1276.3,657.4,1140.4,549.3,271.8,216.2
923,14,3,Car,True,0.51,1004.3,440.0,1275.9,655.8,1140.1,547.9,271.6,215.8
924,14,3,Car,True,0.451,1004.3,439.4,1275.3,654.2,1139.8,546.8,271.0,214.7
925,14,3,Car,True,0.437,1004.1,438.1,1276.3,654.0,1140.2,546.1,272.2,215.9
926,14,3,Car,True,0.454,1001.9,436.6,1274.4,653.6,1138.2,545.1,272.4,216.9
927,14,3,Car,True,0.675,1003.8,438.2,1273.5,653.9,1138.7,546.1,269.7,215.6
928,14,3,Car,True,0.646,1007.7,440.1,1275.0,654.6,1141.3,547.4,267.3,214.5
929,14,3,Car,True,0.541,1003.4,439.2,1272.5,655.5,1137.9,547.4,269.1,216.3
930,14,3,Car,True,0.45,1003.5,438.9,1272.1,653.4,1137.8,546.1,268.6,214.5
931,14,3,Car,True,0.384,1010.7,440.7,1278.3,652.8,1144.5,546.7,267.5,212.1
932,14,3,Car,True,0.267,1010.7,442.2,1278.9,653.3,1144.8,547.8,268.2,211.0
934,14,3,Car,True,0.31,1008.8,440.0,1283.6,655.0,1146.2,547.5,274.7,215.0
936,31,3,Car,True,0.496,1311.5,445.9,1489.2,596.1,1400.4,521.0,177.7,150.2
936,14,3,Car,True,0.397,1010.6,440.3,1288.9,657.0,1149.7,548.6,278.3,216.7
937,31,3,Car,True,0.619,1326.6,448.1,1503.8,597.7,1415.2,522.9,177.2,149.6
937,32,3,Car,True,0.615,680.7,461.7,839.4,610.6,760.1,536.2,158.6,148.9
937,14,3,Car,True,0.651,1010.0,440.3,1292.1,659.2,1151.1,549.7,282.1,218.9
938,31,3,Car,True,0.668,1342.9,443.8,1532.8,603.8,1437.9,523.8,189.9,160.0
938,14,3,Car,True,0.583,1008.7,440.1,1294.5,661.2,1151.6,550.7,285.8,221.1
939,31,3,Car,True,0.678,1356.0,442.2,1551.4,606.1,1453.7,524.2,195.4,163.9
939,14,3,Car,True,0.681,1007.7,439.5,1295.3,661.3,1151.5,550.4,287.6,221.8
939,32,3,Car,True,0.392,683.2,457.9,840.4,605.6,761.8,531.8,157.2,147.7
940,31,3,Car,True,0.747,1363.6,440.2,1569.3,611.6,1466.4,525.9,205.7,171.5
940,14,3,Car,True,0.712,1009.3,440.5,1296.8,661.7,1153.0,551.1,287.5,221.2
940,32,3,Car,True,0.575,682.5,457.2,837.5,603.0,760.0,530.1,155.0,145.8
941,31,3,Car,True,0.718,1372.6,439.2,1587.0,616.7,1479.8,527.9,214.4,177.6
941,14,3,Car,True,0.681,1011.6,441.6,1298.9,662.3,1155.3,552.0,287.3,220.8
941,32,3,Car,True,0.502,680.9,457.8,836.6,604.7,758.7,531.3,155.7,146.8
942,31,3,Car,True,0.747,1377.7,437.7,1609.6,628.8,1493.7,533.3,231.9,191.1
942,14,3,Car,True,0.673,1010.2,441.3,1301.4,665.2,1155.8,553.3,291.2,223.9
942,32,3,Car,True,0.43,678.1,457.9,834.8,605.8,756.4,531.8,156.7,147.8
943,31,3,Car,True,0.746,1392.3,434.7,1634.6,633.3,1513.4,534.0,242.4,198.6
943,14,3,Car,True,0.682,1008.1,441.5,1300.8,666.4,1154.4,554.0,292.7,224.9
944,31,3,Car,True,0.768,1398.6,431.5,1652.6,638.9,1525.6,535.2,254.1,207.4
944,14,3,Car,True,0.755,1006.3,441.3,1300.3,667.3,1153.3,554.3,294.0,226.0
945,31,3,Car,True,0.759,1415.5,431.5,1674.5,640.6,1545.0,536.1,258.9,209.1
945,14,3,Car,True,0.754,1005.9,442.1,1298.5,666.9,1152.2,554.5,292.6,224.9
946,31,3,Car,True,0.785,1435.6,431.3,1699.0,642.4,1567.3,536.8,263.4,211.1
946,14,3,Car,True,0.762,1004.2,442.3,1297.7,667.5,1150.9,554.9,293.4,225.2
947,31,3,Car,True,0.758,1453.1,431.2,1730.6,651.7,1591.9,541.5,277.5,220.5
947,14,3,Car,True,0.743,1004.0,442.7,1295.7,666.0,1149.8,554.3,291.7,223.3
948,31,3,Car,True,0.787,1472.6,428.7,1756.7,652.1,1614.7,540.4,284.1,223.3
948,14,3,Car,True,0.727,1001.5,442.7,1292.4,665.0,1147.0,553.8,290.9,222.2
949,31,3,Car,True,0.756,1497.9,427.3,1779.1,645.7,1638.5,536.5,281.1,218.4
949,14,3,Car,True,0.709,1001.1,442.8,1291.4,664.2,1146.2,553.5,290.3,221.4
950,31,3,Car,True,0.727,1517.8,423.8,1811.4,647.9,1664.6,535.8,293.6,224.2
950,14,3,Car,True,0.725,993.1,442.2,1286.7,665.2,1139.9,553.7,293.5,223.0
951,31,3,Car,True,0.678,1527.3,421.9,1827.2,649.7,1677.2,535.8,299.9,227.8
951,14,3,Car,True,0.736,997.6,443.4,1288.9,664.5,1143.3,553.9,291.2,221.1
952,31,3,Car,True,0.311,1535.9,419.0,1846.2,655.2,1691.1,537.1,310.3,236.2
952,14,3,Car,True,0.751,991.8,443.8,1285.7,665.8,1138.7,554.8,293.9,222.0
953,14,3,Car,True,0.733,992.1,442.9,1286.2,665.7,1139.2,554.3,294.1,222.7
953,32,3,Car,True,0.44,641.9,457.4,795.9,604.5,718.9,531.0,154.0,147.1
954,14,3,Car,True,0.759,981.5,442.8,1276.8,664.9,1129.1,553.8,295.3,222.2
954,32,3,Car,True,0.407,640.6,458.4,792.9,604.6,716.7,531.5,152.3,146.1
955,14,3,Car,True,0.75,976.8,443.9,1272.7,665.1,1124.8,554.5,295.9,221.2
956,14,3,Car,True,0.761,971.5,443.7,1272.7,668.2,1122.1,555.9,301.2,224.5
957,14,3,Car,True,0.768,968.8,443.6,1272.3,668.5,1120.5,556.1,303.5,224.9
958,14,3,Car,True,0.794,967.8,443.1,1273.4,669.2,1120.6,556.1,305.7,226.1
959,14,3,Car,True,0.773,965.7,444.3,1271.3,669.7,1118.5,557.0,305.6,225.5
959,32,3,Car,True,0.387,619.1,455.8,782.1,613.0,700.6,534.4,163.0,157.1
960,14,3,Car,True,0.767,966.3,446.2,1270.4,669.8,1118.4,558.0,304.1,223.6
961,14,3,Car,True,0.781,963.9,445.4,1266.9,667.4,1115.4,556.4,303.0,222.0
962,14,3,Car,True,0.776,963.7,445.5,1267.9,668.0,1115.8,556.7,304.2,222.5
963,14,3,Car,True,0.775,962.2,445.4,1266.8,667.6,1114.5,556.5,304.5,222.2
964,14,3,Car,True,0.766,959.7,444.8,1263.8,666.5,1111.8,555.7,304.1,221.7
965,14,3,Car,True,0.76,957.5,445.5,1262.5,667.4,1110.0,556.5,304.9,221.9
965,32,3,Car,True,0.356,603.1,465.7,751.1,606.5,677.1,536.1,148.1,140.8
966,14,3,Car,True,0.732,954.8,445.9,1260.4,667.9,1107.6,556.9,305.6,221.9
967,14,3,Car,True,0.733,952.9,446.5,1257.9,667.4,1105.4,556.9,305.0,220.9
968,14,3,Car,True,0.705,953.8,448.7,1258.8,669.3,1106.3,559.0,305.1,220.6
968,32,3,Car,True,0.25,603.7,476.1,738.2,603.0,670.9,539.5,134.5,127.0
969,14,3,Car,True,0.725,951.7,447.9,1258.5,669.0,1105.1,558.4,306.8,221.1
969,32,3,Car,True,0.559,596.2,475.3,733.7,605.8,665.0,540.6,137.6,130.5
970,14,3,Car,True,0.736,948.6,450.0,1255.8,670.6,1102.2,560.3,307.2,220.6
970,32,3,Car,True,0.436,592.9,477.4,728.8,606.4,660.8,541.9,136.0,129.1
971,14,3,Car,True,0.732,947.0,450.4,1255.4,670.9,1101.2,560.6,308.4,220.6
971,32,3,Car,True,0.512,590.3,477.9,726.0,606.4,658.2,542.2,135.8,128.5
972,14,3,Car,True,0.75,940.2,450.8,1249.7,670.7,1095.0,560.7,309.5,220.0
972,32,3,Car,True,0.5,583.8,478.5,721.6,607.1,652.7,542.8,137.9,128.5
973,14,3,Car,True,0.723,939.1,452.5,1246.1,669.6,1092.6,561.1,306.9,217.1
973,32,3,Car,True,0.523,579.5,479.5,720.4,609.4,650.0,544.4,140.9,129.9
974,14,3,Car,True,0.754,932.0,453.0,1241.3,670.6,1086.6,561.8,309.3,217.6
974,32,3,Car,True,0.368,575.8,481.0,717.3,610.2,646.5,545.6,141.5,129.2
975,14,3,Car,True,0.753,928.6,453.1,1240.1,671.0,1084.4,562.0,311.4,217.9
976,14,3,Car,True,0.717,926.8,454.1,1239.1,672.0,1083.0,563.1,312.3,218.0
977,14,3,Car,True,0.705,914.8,453.1,1229.3,673.2,1072.0,563.1,314.6,220.1
978,14,3,Car,True,0.575,916.1,453.6,1225.7,670.6,1070.9,562.1,309.7,217.0
979,14,3,Car,True,0.588,916.2,453.4,1226.6,670.5,1071.4,561.9,310.4,217.1
980,14,3,Car,True,0.651,909.6,453.1,1223.0,672.0,1066.3,562.5,313.4,218.9
981,14,3,Car,True,0.667,907.1,453.5,1216.2,669.6,1061.6,561.6,309.1,216.1
982,14,3,Car,True,0.701,908.1,456.0,1211.5,668.8,1059.8,562.4,303.4,212.8
983,14,3,Car,True,0.648,903.2,456.8,1209.0,672.3,1056.1,564.5,305.9,215.5
984,14,3,Car,True,0.595,900.7,456.4,1202.4,669.6,1051.5,563.0,301.7,213.2
985,14,3,Car,True,0.652,896.6,456.6,1197.1,668.2,1046.8,562.4,300.5,211.6
986,14,3,Car,True,0.716,890.3,454.0,1193.5,665.8,1041.9,559.9,303.2,211.9
987,14,3,Car,True,0.738,886.9,451.5,1192.2,663.2,1039.6,557.3,305.4,211.7
988,14,3,Car,True,0.743,886.0,449.9,1192.0,660.0,1039.0,555.0,306.1,210.0
989,14,3,Car,True,0.756,879.7,447.9,1189.0,658.1,1034.4,553.0,309.4,210.2
990,14,3,Car,True,0.74,877.7,447.1,1187.3,655.8,1032.5,551.5,309.6,208.7
